"","pid","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY"
"652","5808f958b648e600016375dd","zol",1.11,0.59,1,NA,"4693",297780,"64e50401a7cab5e0e20d486f",0,-4,30
"662","5808f958b648e600016375dd","zol",1.36,-0.16,1,NA,"6165",303957,"64e50401a7cab5e0e20d486f",0,11,11
"677","5808f958b648e600016375dd","zol",1.35,0.75,1,NA,"4605",308565,"64e50401a7cab5e0e20d486f",0,-14,-7
"687","5808f958b648e600016375dd","zol",1.09,-0.69,1,NA,"7670",316237,"64e50401a7cab5e0e20d486f",0,22,7
"697","5808f958b648e600016375dd","zol",1.71,-0.31,1,NA,"3651",319901,"64e50401a7cab5e0e20d486f",0,-15,-26
"707","5808f958b648e600016375dd","zol",1.56,0.34,1,NA,"3227",323132,"64e50401a7cab5e0e20d486f",0,24,-20
"717","5808f958b648e600016375dd","zol",1.96,-0.56,1,NA,"2622",325758,"64e50401a7cab5e0e20d486f",0,7,22
"727","5808f958b648e600016375dd","zol",1.72,-0.52,1,NA,"2811",328573,"64e50401a7cab5e0e20d486f",0,-28,-6
"737","5808f958b648e600016375dd","zol",1.31,-0.21,1,NA,"3683",332261,"64e50401a7cab5e0e20d486f",0,-25,-28
"747","5808f958b648e600016375dd","zol",1.1,0.4,1,NA,"3100",335365,"64e50401a7cab5e0e20d486f",0,24,-3
"757","5808f958b648e600016375dd","zol",0.85,0.75,1,NA,"2790",338158,"64e50401a7cab5e0e20d486f",0,6,5
"767","5808f958b648e600016375dd","zol",1.03,-0.63,1,NA,"3189",341349,"64e50401a7cab5e0e20d486f",0,29,2
"841","5808f958b648e600016375dd","eb",46,41,2,42,"4918",381310,"64e50401a7cab5e0e20d486f",NA,0,0
"851","5808f958b648e600016375dd","eb",53,46,2,49,"3093",384406,"64e50401a7cab5e0e20d486f",NA,0,0
"861","5808f958b648e600016375dd","eb",42,43,2,39,"3188",387598,"64e50401a7cab5e0e20d486f",NA,0,0
"877","5808f958b648e600016375dd","eb",41,34,2,34,"4013",391614,"64e50401a7cab5e0e20d486f",NA,0,0
"887","5808f958b648e600016375dd","eb",29,39,2,24,"4646",396262,"64e50401a7cab5e0e20d486f",NA,0,0
"897","5808f958b648e600016375dd","eb",46,36,2,42,"4562",400894,"64e50401a7cab5e0e20d486f",NA,0,0
"907","5808f958b648e600016375dd","eb",42,46,2,37,"3078",403974,"64e50401a7cab5e0e20d486f",NA,0,0
"917","5808f958b648e600016375dd","eb",43,54,2,38,"3439",407415,"64e50401a7cab5e0e20d486f",NA,0,0
"927","5808f958b648e600016375dd","eb",52,54,2,47,"5339",412758,"64e50401a7cab5e0e20d486f",NA,0,0
"937","5808f958b648e600016375dd","eb",36,38,2,31,"4055",416822,"64e50401a7cab5e0e20d486f",NA,0,0
"947","5808f958b648e600016375dd","eb",40,24,2,37,"3494",420318,"64e50401a7cab5e0e20d486f",NA,0,0
"957","5808f958b648e600016375dd","eb",45,34,2,41,"2956",423279,"64e50401a7cab5e0e20d486f",NA,0,0
"967","5808f958b648e600016375dd","eb",56,30,2,53,"7589",430870,"64e50401a7cab5e0e20d486f",NA,0,0
"977","5808f958b648e600016375dd","eb",54,28,2,51,"3656",434534,"64e50401a7cab5e0e20d486f",NA,0,0
"987","5808f958b648e600016375dd","eb",25,33,2,25,"4814",439350,"64e50401a7cab5e0e20d486f",NA,0,0
"1077","5808f958b648e600016375dd","pz",34,48,1,25,"5939",480663,"64e50401a7cab5e0e20d486f",0,NA,NA
"1087","5808f958b648e600016375dd","pz",36,43,1,24,"4614",485278,"64e50401a7cab5e0e20d486f",0,NA,NA
"1097","5808f958b648e600016375dd","pz",74,29,1,53,"7395",492676,"64e50401a7cab5e0e20d486f",0,NA,NA
"1107","5808f958b648e600016375dd","pz",69,58,1,59,"3686",496367,"64e50401a7cab5e0e20d486f",0,NA,NA
"1117","5808f958b648e600016375dd","pz",44,27,1,29,"4382",500759,"64e50401a7cab5e0e20d486f",0,NA,NA
"1127","5808f958b648e600016375dd","pz",34,42,1,24,"6227",506990,"64e50401a7cab5e0e20d486f",0,NA,NA
"1137","5808f958b648e600016375dd","pz",75,36,1,59,"8294",515327,"64e50401a7cab5e0e20d486f",0,NA,NA
"1147","5808f958b648e600016375dd","pz",34,28,1,24,"5743",521079,"64e50401a7cab5e0e20d486f",0,NA,NA
"1157","5808f958b648e600016375dd","pz",72,24,1,50,"5837",526919,"64e50401a7cab5e0e20d486f",0,NA,NA
"1167","5808f958b648e600016375dd","pz",34,56,1,24,"3718",530639,"64e50401a7cab5e0e20d486f",0,NA,NA
"1177","5808f958b648e600016375dd","pz",52,51,1,36,"2623",533271,"64e50401a7cab5e0e20d486f",0,NA,NA
"1187","5808f958b648e600016375dd","pz",80,52,1,59,"5327",538608,"64e50401a7cab5e0e20d486f",0,NA,NA
"1197","5808f958b648e600016375dd","pz",48,20,1,38,"4220",542832,"64e50401a7cab5e0e20d486f",0,NA,NA
"1207","5808f958b648e600016375dd","pz",68,41,1,52,"3470",546303,"64e50401a7cab5e0e20d486f",0,NA,NA
"1217","5808f958b648e600016375dd","pz",48,58,1,36,"3324",549631,"64e50401a7cab5e0e20d486f",0,NA,NA
"1287","5808f958b648e600016375dd","pz",21,46,2,24,"5404",591335,"64e50401a7cab5e0e20d486f",1,NA,NA
"1297","5808f958b648e600016375dd","pz",37,44,2,49,"3974",595320,"64e50401a7cab5e0e20d486f",1,NA,NA
"1307","5808f958b648e600016375dd","pz",15,46,2,20,"4405",599728,"64e50401a7cab5e0e20d486f",1,NA,NA
"1317","5808f958b648e600016375dd","pz",37,56,2,60,"5879",605608,"64e50401a7cab5e0e20d486f",1,NA,NA
"1327","5808f958b648e600016375dd","pz",31,39,2,45,"4083",609696,"64e50401a7cab5e0e20d486f",1,NA,NA
"1337","5808f958b648e600016375dd","pz",39,51,2,50,"4718",614423,"64e50401a7cab5e0e20d486f",1,NA,NA
"1347","5808f958b648e600016375dd","pz",28,40,2,36,"3165",617592,"64e50401a7cab5e0e20d486f",1,NA,NA
