"X","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY","sub","trial","y"
135138,"eb",36,36,1,32,8000,638841,"64de8337dfb560ebeb80e128",2,0,0,138,8,-0.125
136138,"eb",40,40,1,46,8000,646850,"64de8337dfb560ebeb80e128",2,0,0,138,9,0.130434782608696
137138,"eb",45,45,1,36,8000,654854,"64de8337dfb560ebeb80e128",2,0,0,138,10,-0.25
138138,"eb",54,54,1,51,8000,662867,"64de8337dfb560ebeb80e128",2,0,0,138,11,-0.0588235294117647
139138,"eb",43,43,1,45,8000,670877,"64de8337dfb560ebeb80e128",2,0,0,138,12,0.0444444444444444
140116,"eb",45,45,1,45,8000,678880,"64de8337dfb560ebeb80e128",2,0,0,138,13,0
14184,"eb",41,41,1,38,8000,686890,"64de8337dfb560ebeb80e128",2,0,0,138,14,-0.0789473684210526
14264,"eb",33,33,1,38,8000,694893,"64de8337dfb560ebeb80e128",2,0,0,138,15,0.131578947368421
14793,"zol",4.02,-0.52,1,NA,5490,854483,"64de8337dfb560ebeb80e128",2,14,7,138,1,4.02
148121,"zol",1.86,0.34,1,NA,5038,859526,"64de8337dfb560ebeb80e128",2,23,19,138,2,1.86
149138,"zol",1.76,-0.66,1,NA,4064,863598,"64de8337dfb560ebeb80e128",2,-8,-19,138,3,1.76
150138,"zol",2.02,0.18,1,NA,3046,866648,"64de8337dfb560ebeb80e128",2,-21,-15,138,4,2.02
151138,"zol",1.67,0.53,1,NA,3645,870297,"64de8337dfb560ebeb80e128",2,-25,-18,138,5,1.67
152138,"zol",0.83,-0.43,1,NA,5360,875660,"64de8337dfb560ebeb80e128",2,-11,17,138,6,0.83
153138,"zol",1.94,-0.54,1,NA,2328,877995,"64de8337dfb560ebeb80e128",2,23,-20,138,7,1.94
154138,"zol",1.53,0.17,1,NA,4302,882301,"64de8337dfb560ebeb80e128",2,18,-18,138,8,1.53
155138,"zol",0.18,-0.68,1,NA,3688,885993,"64de8337dfb560ebeb80e128",2,-2,-22,138,9,0.18
156138,"zol",0.71,0.59,1,NA,4074,890071,"64de8337dfb560ebeb80e128",2,-19,20,138,10,0.71
157138,"zol",1.37,-0.07,1,NA,2420,892501,"64de8337dfb560ebeb80e128",2,14,-24,138,11,1.37
158138,"zol",-0.43,0.43,1,NA,583,893092,"64de8337dfb560ebeb80e128",2,5,5,138,12,-0.43
159126,"zol",1.89,0.31,1,NA,2457,895552,"64de8337dfb560ebeb80e128",2,-24,-10,138,13,1.89
160114,"zol",1.41,-0.11,1,NA,4355,899914,"64de8337dfb560ebeb80e128",2,4,-7,138,14,1.41
16179,"zol",1.87,0.33,1,NA,2633,902551,"64de8337dfb560ebeb80e128",2,-11,-27,138,15,1.87
168121,"pz",10,60,2,33,2894,919519,"64de8337dfb560ebeb80e128",2,NA,NA,138,1,0.696969696969697
169138,"pz",9,53,2,28,4011,923535,"64de8337dfb560ebeb80e128",2,NA,NA,138,2,0.678571428571429
170138,"pz",16,52,2,57,3751,927291,"64de8337dfb560ebeb80e128",2,NA,NA,138,3,0.719298245614035
171138,"pz",11,22,2,50,2182,929475,"64de8337dfb560ebeb80e128",2,NA,NA,138,4,0.78
172138,"pz",10,33,2,31,2876,932354,"64de8337dfb560ebeb80e128",2,NA,NA,138,5,0.67741935483871
173138,"pz",13,28,2,20,1943,934300,"64de8337dfb560ebeb80e128",2,NA,NA,138,6,0.35
174138,"pz",13,32,2,34,3506,937808,"64de8337dfb560ebeb80e128",2,NA,NA,138,7,0.61764705882353
175138,"pz",12,26,2,45,2139,939950,"64de8337dfb560ebeb80e128",2,NA,NA,138,8,0.733333333333333
176138,"pz",5,42,2,45,2446,942398,"64de8337dfb560ebeb80e128",2,NA,NA,138,9,0.888888888888889
177138,"pz",9,53,2,60,5213,947615,"64de8337dfb560ebeb80e128",2,NA,NA,138,10,0.85
178138,"pz",6,29,2,30,2970,950589,"64de8337dfb560ebeb80e128",2,NA,NA,138,11,0.8
179125,"pz",9,37,2,34,3595,954186,"64de8337dfb560ebeb80e128",2,NA,NA,138,12,0.735294117647059
18095,"pz",11,54,2,49,2920,957093,"64de8337dfb560ebeb80e128",2,NA,NA,138,13,0.775510204081633
18176,"pz",13,58,2,41,3981,961081,"64de8337dfb560ebeb80e128",2,NA,NA,138,14,0.682926829268293
18235,"pz",14,45,2,55,3634,964717,"64de8337dfb560ebeb80e128",2,NA,NA,138,15,0.745454545454545
188138,"pog",319,307,2,355,2293,977495,"64de8337dfb560ebeb80e128",2,0,0,138,1,36
189138,"pog",305,315,2,326,2565,980062,"64de8337dfb560ebeb80e128",2,0,0,138,2,21
190138,"pog",299,355,2,317,3404,983468,"64de8337dfb560ebeb80e128",2,0,0,138,3,18
191138,"pog",357,363,2,368,2111,985582,"64de8337dfb560ebeb80e128",2,0,0,138,4,11
192138,"pog",287,331,2,302,3883,989466,"64de8337dfb560ebeb80e128",2,0,0,138,5,15
193138,"pog",324,362,2,328,5099,994568,"64de8337dfb560ebeb80e128",2,0,0,138,6,4
194138,"pog",360,314,2,376,4711,999285,"64de8337dfb560ebeb80e128",2,0,0,138,7,16
195138,"pog",340,338,2,362,5863,1005155,"64de8337dfb560ebeb80e128",2,0,0,138,8,22
196138,"pog",300,352,2,316,6115,1011274,"64de8337dfb560ebeb80e128",2,0,0,138,9,16
197138,"pog",330,362,2,338,5098,1016375,"64de8337dfb560ebeb80e128",2,0,0,138,10,8
198138,"pog",310,342,2,322,6396,1022773,"64de8337dfb560ebeb80e128",2,0,0,138,11,12
199138,"pog",292,336,2,311,2687,1025463,"64de8337dfb560ebeb80e128",2,0,0,138,12,19
20091,"pog",348,356,2,364,5385,1030854,"64de8337dfb560ebeb80e128",2,0,0,138,13,16
20158,"pog",316,286,2,335,3577,1034434,"64de8337dfb560ebeb80e128",2,0,0,138,14,19
20234,"pog",302,302,2,317,1291,1035727,"64de8337dfb560ebeb80e128",2,0,0,138,15,15
206138,"br",19,-18,2,272,3142,1042544,"64de8337dfb560ebeb80e128",2,15,22,138,1,0.0698529411764706
207138,"br",16,16,2,264,1157,1043708,"64de8337dfb560ebeb80e128",2,10,-14,138,2,0.0606060606060606
208138,"br",16,-24,2,222,3866,1047576,"64de8337dfb560ebeb80e128",2,8,23,138,3,0.0720720720720721
209138,"br",17,25,2,262,2713,1050296,"64de8337dfb560ebeb80e128",2,-19,18,138,4,0.0648854961832061
210138,"br",21,29,2,288,2480,1052780,"64de8337dfb560ebeb80e128",2,4,-17,138,5,0.0729166666666667
211138,"br",25,-5,2,292,5659,1058443,"64de8337dfb560ebeb80e128",2,14,-23,138,6,0.0856164383561644
212138,"br",21,30,2,293,3181,1061629,"64de8337dfb560ebeb80e128",2,-12,-3,138,7,0.0716723549488055
213138,"br",30,-5,2,263,3067,1064698,"64de8337dfb560ebeb80e128",2,-2,-13,138,8,0.114068441064639
214138,"br",20,-29,2,229,5771,1070471,"64de8337dfb560ebeb80e128",2,-22,-18,138,9,0.0873362445414847
215138,"br",43,-10,2,270,3053,1073533,"64de8337dfb560ebeb80e128",2,-13,23,138,10,0.159259259259259
216138,"br",17,-17,2,234,3406,1076943,"64de8337dfb560ebeb80e128",2,-12,-1,138,11,0.0726495726495727
217138,"br",27,2,2,220,2238,1079185,"64de8337dfb560ebeb80e128",2,-10,10,138,12,0.122727272727273
218138,"br",28,-30,2,215,2847,1082035,"64de8337dfb560ebeb80e128",2,29,-24,138,13,0.130232558139535
219138,"br",28,6,2,291,2067,1084104,"64de8337dfb560ebeb80e128",2,-21,30,138,14,0.0962199312714777
220138,"br",27,-15,2,279,2695,1086812,"64de8337dfb560ebeb80e128",2,-2,-7,138,15,0.0967741935483871
2286,"zol",-0.72,-0.58,2,NA,8000,119337,"64e509735e9d23ee1e1b4766",1,-14,-17,139,1,0.72
2386,"zol",-0.64,-0.66,2,NA,8000,127341,"64e509735e9d23ee1e1b4766",1,-6,-9,139,2,0.64
24110,"zol",-0.52,-0.28,2,NA,8000,135347,"64e509735e9d23ee1e1b4766",1,0,19,139,3,0.52
25139,"zol",-1,0.3,2,NA,8000,143357,"64e509735e9d23ee1e1b4766",1,-25,0,139,4,1
26139,"zol",-0.75,0.55,2,NA,8000,151363,"64e509735e9d23ee1e1b4766",1,26,17,139,5,0.75
27139,"zol",-0.81,-0.49,2,NA,8000,159374,"64e509735e9d23ee1e1b4766",1,-16,-2,139,6,0.81
28139,"zol",-0.98,0.08,2,NA,8000,167383,"64e509735e9d23ee1e1b4766",1,28,-3,139,7,0.98
29139,"zol",-0.86,0.06,2,NA,8000,175396,"64e509735e9d23ee1e1b4766",1,17,-9,139,8,0.86
30139,"zol",-0.65,-0.65,2,NA,8000,183401,"64e509735e9d23ee1e1b4766",1,16,-27,139,9,0.65
31139,"zol",-0.78,-0.02,2,NA,8000,191410,"64e509735e9d23ee1e1b4766",1,4,5,139,10,0.78
32139,"zol",-0.81,0.71,2,NA,8000,199418,"64e509735e9d23ee1e1b4766",1,6,-10,139,11,0.81
33139,"zol",-0.6,-0.3,2,NA,8000,207425,"64e509735e9d23ee1e1b4766",1,2,4,139,12,0.6
34139,"zol",-1.06,-0.44,2,NA,8000,215437,"64e509735e9d23ee1e1b4766",1,18,-17,139,13,1.06
35139,"zol",-1.06,-0.14,2,NA,8000,223444,"64e509735e9d23ee1e1b4766",1,6,28,139,14,1.06
36139,"zol",-0.53,-0.07,2,NA,8000,231457,"64e509735e9d23ee1e1b4766",1,-23,21,139,15,0.53
4245,"pog",348,336,2,367,8000,265502,"64e509735e9d23ee1e1b4766",1,0,0,139,1,19
4345,"pog",336,366,2,354,8000,273505,"64e509735e9d23ee1e1b4766",1,0,0,139,2,18
4483,"pog",354,352,2,368,8000,281509,"64e509735e9d23ee1e1b4766",1,0,0,139,3,14
45126,"pog",309,331,2,319,8000,289515,"64e509735e9d23ee1e1b4766",1,0,0,139,4,10
46126,"pog",357,365,2,367,8000,297518,"64e509735e9d23ee1e1b4766",1,0,0,139,5,10
47139,"pog",275,343,2,303,8000,305523,"64e509735e9d23ee1e1b4766",1,0,0,139,6,28
48139,"pog",341,363,2,368,8000,313525,"64e509735e9d23ee1e1b4766",1,0,0,139,7,27
49139,"pog",343,303,2,369,8000,321534,"64e509735e9d23ee1e1b4766",1,0,0,139,8,26
50139,"pog",332,290,2,358,8000,329544,"64e509735e9d23ee1e1b4766",1,0,0,139,9,26
51139,"pog",339,285,2,366,8000,337549,"64e509735e9d23ee1e1b4766",1,0,0,139,10,27
52139,"pog",331,333,2,351,8000,345551,"64e509735e9d23ee1e1b4766",1,0,0,139,11,20
53139,"pog",297,397,2,323,8000,353561,"64e509735e9d23ee1e1b4766",1,0,0,139,12,26
54139,"pog",323,357,2,345,8000,361570,"64e509735e9d23ee1e1b4766",1,0,0,139,13,22
55139,"pog",292,358,2,315,8000,369576,"64e509735e9d23ee1e1b4766",1,0,0,139,14,23
56139,"pog",315,319,2,332,8000,377578,"64e509735e9d23ee1e1b4766",1,0,0,139,15,17
6460,"eb",23,50,1,27,8000,410067,"64e509735e9d23ee1e1b4766",1,0,0,139,1,0.148148148148148
6598,"eb",23,46,1,24,8000,418077,"64e509735e9d23ee1e1b4766",1,0,0,139,2,0.0416666666666667
6698,"eb",47,54,1,50,8000,426085,"64e509735e9d23ee1e1b4766",1,0,0,139,3,0.06
67139,"eb",36,51,1,29,8000,434094,"64e509735e9d23ee1e1b4766",1,0,0,139,4,-0.241379310344828
68139,"eb",36,27,1,49,8000,442105,"64e509735e9d23ee1e1b4766",1,0,0,139,5,0.26530612244898
69139,"eb",27,29,1,32,8000,450115,"64e509735e9d23ee1e1b4766",1,0,0,139,6,0.15625
70139,"eb",44,50,1,50,8000,458125,"64e509735e9d23ee1e1b4766",1,0,0,139,7,0.12
71139,"eb",45,54,1,45,8000,466134,"64e509735e9d23ee1e1b4766",1,0,0,139,8,0
72139,"eb",37,33,1,42,8000,474144,"64e509735e9d23ee1e1b4766",1,0,0,139,9,0.119047619047619
73139,"eb",23,43,1,25,8000,482153,"64e509735e9d23ee1e1b4766",1,0,0,139,10,0.08
74139,"eb",46,51,1,50,8000,490158,"64e509735e9d23ee1e1b4766",1,0,0,139,11,0.08
75139,"eb",37,32,1,43,8000,498161,"64e509735e9d23ee1e1b4766",1,0,0,139,12,0.13953488372093
76139,"eb",37,33,1,46,8000,506167,"64e509735e9d23ee1e1b4766",1,0,0,139,13,0.195652173913043
77119,"eb",42,32,1,45,8000,514176,"64e509735e9d23ee1e1b4766",1,0,0,139,14,0.0666666666666667
78119,"eb",43,46,1,49,8000,522185,"64e509735e9d23ee1e1b4766",1,0,0,139,15,0.122448979591837
87139,"pz",48,28,1,55,8000,556210,"64e509735e9d23ee1e1b4766",1,NA,NA,139,1,-0.127272727272727
88139,"pz",39,32,1,38,8000,564218,"64e509735e9d23ee1e1b4766",1,NA,NA,139,2,0.0263157894736842
89139,"pz",46,46,1,42,8000,572228,"64e509735e9d23ee1e1b4766",1,NA,NA,139,3,0.0952380952380952
90139,"pz",34,23,1,37,8000,580234,"64e509735e9d23ee1e1b4766",1,NA,NA,139,4,-0.0810810810810811
91139,"pz",43,52,1,38,8000,588238,"64e509735e9d23ee1e1b4766",1,NA,NA,139,5,0.131578947368421
92139,"pz",35,36,1,35,8000,596243,"64e509735e9d23ee1e1b4766",1,NA,NA,139,6,0
93139,"pz",38,21,1,37,8000,604251,"64e509735e9d23ee1e1b4766",1,NA,NA,139,7,0.027027027027027
94139,"pz",49,49,1,39,8000,612257,"64e509735e9d23ee1e1b4766",1,NA,NA,139,8,0.256410256410256
95139,"pz",24,52,1,24,8000,620262,"64e509735e9d23ee1e1b4766",1,NA,NA,139,9,0
96139,"pz",60,57,1,53,8000,628266,"64e509735e9d23ee1e1b4766",1,NA,NA,139,10,0.132075471698113
97139,"pz",29,32,1,27,8000,636276,"64e509735e9d23ee1e1b4766",1,NA,NA,139,11,0.0740740740740741
98139,"pz",52,35,1,44,8000,644287,"64e509735e9d23ee1e1b4766",1,NA,NA,139,12,0.181818181818182
99112,"pz",43,36,1,46,8000,652293,"64e509735e9d23ee1e1b4766",1,NA,NA,139,13,-0.0652173913043478
10078,"pz",38,46,1,34,8000,660303,"64e509735e9d23ee1e1b4766",1,NA,NA,139,14,0.117647058823529
10178,"pz",33,47,1,30,8000,668310,"64e509735e9d23ee1e1b4766",1,NA,NA,139,15,0.1
107139,"br",12,4,2,261,8000,682232,"64e509735e9d23ee1e1b4766",1,10,-18,139,1,0.0459770114942529
108139,"br",14,-21,2,272,8000,690238,"64e509735e9d23ee1e1b4766",1,-2,-27,139,2,0.0514705882352941
109139,"br",14,-27,2,251,8000,698244,"64e509735e9d23ee1e1b4766",1,30,-25,139,3,0.0557768924302789
110139,"br",16,-13,2,241,8000,706250,"64e509735e9d23ee1e1b4766",1,28,-8,139,4,0.0663900414937759
111139,"br",14,29,2,202,8000,714256,"64e509735e9d23ee1e1b4766",1,14,17,139,5,0.0693069306930693
112139,"br",25,-19,2,206,8000,722268,"64e509735e9d23ee1e1b4766",1,15,-4,139,6,0.121359223300971
113139,"br",21,25,2,290,8000,730272,"64e509735e9d23ee1e1b4766",1,27,3,139,7,0.0724137931034483
114139,"br",22,5,2,284,8000,738277,"64e509735e9d23ee1e1b4766",1,-14,15,139,8,0.0774647887323944
115139,"br",19,-2,2,247,8000,746282,"64e509735e9d23ee1e1b4766",1,25,-27,139,9,0.0769230769230769
116139,"br",17,-6,2,222,8000,754291,"64e509735e9d23ee1e1b4766",1,-6,-1,139,10,0.0765765765765766
117139,"br",12,-22,2,272,8000,762297,"64e509735e9d23ee1e1b4766",1,23,-16,139,11,0.0441176470588235
118139,"br",19,-19,2,236,8000,770300,"64e509735e9d23ee1e1b4766",1,5,-23,139,12,0.0805084745762712
119139,"br",20,-19,2,244,8000,778306,"64e509735e9d23ee1e1b4766",1,13,21,139,13,0.0819672131147541
120139,"br",22,23,2,222,8000,786311,"64e509735e9d23ee1e1b4766",1,26,-29,139,14,0.0990990990990991
121139,"br",18,-2,2,253,8000,794319,"64e509735e9d23ee1e1b4766",1,-17,2,139,15,0.0711462450592885
12654,"zol",0.17,0.63,1,NA,8000,811829,"64e509735e9d23ee1e1b4766",2,-10,23,139,1,0.17
12774,"zol",0.76,-0.06,1,NA,8000,819834,"64e509735e9d23ee1e1b4766",2,23,-20,139,2,0.76
128139,"zol",1.05,0.15,1,NA,8000,827843,"64e509735e9d23ee1e1b4766",2,1,27,139,3,1.05
129139,"zol",0.74,0.36,1,NA,8000,835848,"64e509735e9d23ee1e1b4766",2,24,0,139,4,0.74
130139,"zol",0.37,-0.37,1,NA,8000,843857,"64e509735e9d23ee1e1b4766",2,21,22,139,5,0.37
131139,"zol",0.23,0.37,1,NA,8000,851863,"64e509735e9d23ee1e1b4766",2,-25,18,139,6,0.23
132139,"zol",1.19,-0.69,1,NA,8000,859873,"64e509735e9d23ee1e1b4766",2,-12,-3,139,7,1.19
133139,"zol",0.5,-0.3,1,NA,8000,867883,"64e509735e9d23ee1e1b4766",2,21,-30,139,8,0.5
134139,"zol",0.78,0.72,1,NA,8000,875888,"64e509735e9d23ee1e1b4766",2,-28,-6,139,9,0.78
135139,"zol",1.26,-0.46,1,NA,8000,883897,"64e509735e9d23ee1e1b4766",2,-22,7,139,10,1.26
136139,"zol",0.92,0.28,1,NA,8000,891902,"64e509735e9d23ee1e1b4766",2,19,-16,139,11,0.92
137139,"zol",0.78,0.12,1,NA,8000,899906,"64e509735e9d23ee1e1b4766",2,9,12,139,12,0.78
138139,"zol",1.28,0.42,1,NA,8000,907909,"64e509735e9d23ee1e1b4766",2,14,7,139,13,1.28
139139,"zol",0.52,-0.72,1,NA,8000,915923,"64e509735e9d23ee1e1b4766",2,19,-27,139,14,0.52
140117,"zol",-0.04,0.04,1,NA,8000,923934,"64e509735e9d23ee1e1b4766",2,13,23,139,15,-0.04
14794,"pz",27,41,2,33,8000,940915,"64e509735e9d23ee1e1b4766",2,NA,NA,139,1,0.181818181818182
148122,"pz",31,36,2,31,8000,948920,"64e509735e9d23ee1e1b4766",2,NA,NA,139,2,0
149139,"pz",34,41,2,40,8000,956927,"64e509735e9d23ee1e1b4766",2,NA,NA,139,3,0.15
150139,"pz",36,48,2,34,8000,964939,"64e509735e9d23ee1e1b4766",2,NA,NA,139,4,-0.0588235294117647
151139,"pz",30,27,2,50,8000,972944,"64e509735e9d23ee1e1b4766",2,NA,NA,139,5,0.4
152139,"pz",27,33,2,34,8000,980952,"64e509735e9d23ee1e1b4766",2,NA,NA,139,6,0.205882352941176
153139,"pz",36,32,2,45,8000,988962,"64e509735e9d23ee1e1b4766",2,NA,NA,139,7,0.2
154139,"pz",40,32,2,56,8000,996969,"64e509735e9d23ee1e1b4766",2,NA,NA,139,8,0.285714285714286
155139,"pz",21,35,2,24,8000,1004978,"64e509735e9d23ee1e1b4766",2,NA,NA,139,9,0.125
156139,"pz",41,47,2,44,8000,1012987,"64e509735e9d23ee1e1b4766",2,NA,NA,139,10,0.0681818181818182
157139,"pz",21,48,2,23,8000,1020986,"64e509735e9d23ee1e1b4766",2,NA,NA,139,11,0.0869565217391304
158139,"pz",32,34,2,36,8000,1028993,"64e509735e9d23ee1e1b4766",2,NA,NA,139,12,0.111111111111111
159127,"pz",42,45,2,47,8000,1037005,"64e509735e9d23ee1e1b4766",2,NA,NA,139,13,0.106382978723404
160115,"pz",17,58,2,20,8000,1045016,"64e509735e9d23ee1e1b4766",2,NA,NA,139,14,0.15
16180,"pz",30,27,2,33,8000,1053026,"64e509735e9d23ee1e1b4766",2,NA,NA,139,15,0.0909090909090909
167103,"pog",196,218,1,166,8000,1068384,"64e509735e9d23ee1e1b4766",2,0,0,139,1,30
168122,"pog",146,216,1,132,8000,1076390,"64e509735e9d23ee1e1b4766",2,0,0,139,2,14
169139,"pog",171,107,1,145,8000,1084403,"64e509735e9d23ee1e1b4766",2,0,0,139,3,26
170139,"pog",229,133,1,197,8000,1092413,"64e509735e9d23ee1e1b4766",2,0,0,139,4,32
171139,"pog",207,109,1,174,8000,1100416,"64e509735e9d23ee1e1b4766",2,0,0,139,5,33
172139,"pog",221,201,1,194,8000,1108423,"64e509735e9d23ee1e1b4766",2,0,0,139,6,27
173139,"pog",169,203,1,143,8000,1116426,"64e509735e9d23ee1e1b4766",2,0,0,139,7,26
174139,"pog",223,133,1,187,8000,1124429,"64e509735e9d23ee1e1b4766",2,0,0,139,8,36
175139,"pog",167,175,1,140,8000,1132431,"64e509735e9d23ee1e1b4766",2,0,0,139,9,27
176139,"pog",154,150,1,134,8000,1140442,"64e509735e9d23ee1e1b4766",2,0,0,139,10,20
177139,"pog",127,127,1,133,8000,1148446,"64e509735e9d23ee1e1b4766",2,0,0,139,11,-6
178139,"pog",146,182,1,129,8000,1156449,"64e509735e9d23ee1e1b4766",2,0,0,139,12,17
179126,"pog",184,208,1,156,8000,1164453,"64e509735e9d23ee1e1b4766",2,0,0,139,13,28
18096,"pog",157,135,1,131,8000,1172462,"64e509735e9d23ee1e1b4766",2,0,0,139,14,26
18177,"pog",215,105,1,176,8000,1180471,"64e509735e9d23ee1e1b4766",2,0,0,139,15,39
188139,"eb",37,26,2,29,8000,1230328,"64e509735e9d23ee1e1b4766",2,0,0,139,1,0.275862068965517
189139,"eb",47,47,2,37,8000,1238334,"64e509735e9d23ee1e1b4766",2,0,0,139,2,0.27027027027027
190139,"eb",48,42,2,42,8000,1246343,"64e509735e9d23ee1e1b4766",2,0,0,139,3,0.142857142857143
191139,"eb",48,51,2,42,8000,1254356,"64e509735e9d23ee1e1b4766",2,0,0,139,4,0.142857142857143
192139,"eb",32,26,2,25,8000,1262362,"64e509735e9d23ee1e1b4766",2,0,0,139,5,0.28
193139,"eb",51,39,2,46,8000,1270373,"64e509735e9d23ee1e1b4766",2,0,0,139,6,0.108695652173913
194139,"eb",30,37,2,27,8000,1278382,"64e509735e9d23ee1e1b4766",2,0,0,139,7,0.111111111111111
195139,"eb",44,49,2,38,8000,1286391,"64e509735e9d23ee1e1b4766",2,0,0,139,8,0.157894736842105
196139,"eb",54,24,2,50,8000,1294401,"64e509735e9d23ee1e1b4766",2,0,0,139,9,0.08
197139,"eb",35,42,2,29,8000,1302408,"64e509735e9d23ee1e1b4766",2,0,0,139,10,0.206896551724138
198139,"eb",55,43,2,46,8000,1310417,"64e509735e9d23ee1e1b4766",2,0,0,139,11,0.195652173913043
199139,"eb",52,54,2,42,8000,1318429,"64e509735e9d23ee1e1b4766",2,0,0,139,12,0.238095238095238
20092,"eb",49,29,2,45,8000,1326439,"64e509735e9d23ee1e1b4766",2,0,0,139,13,0.0888888888888889
20159,"eb",33,40,2,28,8000,1334442,"64e509735e9d23ee1e1b4766",2,0,0,139,14,0.178571428571429
20235,"eb",57,28,2,52,8000,1342451,"64e509735e9d23ee1e1b4766",2,0,0,139,15,0.0961538461538462
206139,"br",-16,-8,1,273,8000,1353392,"64e509735e9d23ee1e1b4766",2,22,-7,139,1,0.0586080586080586
207139,"br",-20,16,1,276,8000,1361403,"64e509735e9d23ee1e1b4766",2,12,21,139,2,0.072463768115942
208139,"br",-15,18,1,265,8000,1369414,"64e509735e9d23ee1e1b4766",2,6,-2,139,3,0.0566037735849057
209139,"br",-14,-12,1,201,8000,1377417,"64e509735e9d23ee1e1b4766",2,-21,-5,139,4,0.0696517412935323
210139,"br",-11,6,1,219,8000,1385436,"64e509735e9d23ee1e1b4766",2,-4,14,139,5,0.0502283105022831
211139,"br",-17,-20,1,234,8000,1393442,"64e509735e9d23ee1e1b4766",2,0,-7,139,6,0.0726495726495727
212139,"br",-14,8,1,249,8000,1401454,"64e509735e9d23ee1e1b4766",2,-23,29,139,7,0.0562248995983936
213139,"br",-12,16,1,249,8000,1409461,"64e509735e9d23ee1e1b4766",2,24,14,139,8,0.0481927710843374
214139,"br",-10,22,1,229,8000,1417469,"64e509735e9d23ee1e1b4766",2,14,21,139,9,0.0436681222707424
215139,"br",-12,19,1,259,8000,1425480,"64e509735e9d23ee1e1b4766",2,29,-11,139,10,0.0463320463320463
216139,"br",-16,-16,1,259,8000,1433491,"64e509735e9d23ee1e1b4766",2,30,9,139,11,0.0617760617760618
217139,"br",-10,1,1,273,8000,1441503,"64e509735e9d23ee1e1b4766",2,28,18,139,12,0.0366300366300366
218139,"br",-14,9,1,250,8000,1449509,"64e509735e9d23ee1e1b4766",2,-4,9,139,13,0.056
219139,"br",-18,-19,1,227,8000,1457513,"64e509735e9d23ee1e1b4766",2,-8,6,139,14,0.079295154185022
220139,"br",-14,-8,1,269,8000,1465522,"64e509735e9d23ee1e1b4766",2,4,-25,139,15,0.0520446096654275
24111,"eb",59,37,2,51,3831,153723,"64de82c6c6704420c06094e7",1,0,0,140,1,0.156862745098039
25140,"eb",38,54,2,35,3540,157266,"64de82c6c6704420c06094e7",1,0,0,140,2,0.0857142857142857
26140,"eb",50,39,2,46,2934,160202,"64de82c6c6704420c06094e7",1,0,0,140,3,0.0869565217391304
27140,"eb",49,32,2,42,4159,164363,"64de82c6c6704420c06094e7",1,0,0,140,4,0.166666666666667
28140,"eb",41,36,2,33,2029,166394,"64de82c6c6704420c06094e7",1,0,0,140,5,0.242424242424242
29140,"eb",44,36,2,37,1853,168251,"64de82c6c6704420c06094e7",1,0,0,140,6,0.189189189189189
30140,"eb",33,49,2,27,3133,171386,"64de82c6c6704420c06094e7",1,0,0,140,7,0.222222222222222
31140,"eb",42,44,2,34,2934,174322,"64de82c6c6704420c06094e7",1,0,0,140,8,0.235294117647059
32140,"eb",37,26,2,28,2608,176932,"64de82c6c6704420c06094e7",1,0,0,140,9,0.321428571428571
33140,"eb",41,24,2,45,3026,179963,"64de82c6c6704420c06094e7",1,0,0,140,10,-0.0888888888888889
34140,"eb",48,48,2,39,1526,181490,"64de82c6c6704420c06094e7",1,0,0,140,11,0.230769230769231
35140,"eb",42,52,2,27,2878,184370,"64de82c6c6704420c06094e7",1,0,0,140,12,0.555555555555556
36140,"eb",55,48,2,46,3175,187547,"64de82c6c6704420c06094e7",1,0,0,140,13,0.195652173913043
3753,"eb",35,25,2,27,2532,190082,"64de82c6c6704420c06094e7",1,0,0,140,14,0.296296296296296
3853,"eb",44,47,2,31,1964,192050,"64de82c6c6704420c06094e7",1,0,0,140,15,0.419354838709677
47140,"pz",25,20,2,42,3022,231682,"64de82c6c6704420c06094e7",1,NA,NA,140,1,0.404761904761905
48140,"pz",27,56,2,26,2727,234411,"64de82c6c6704420c06094e7",1,NA,NA,140,2,-0.0384615384615385
49140,"pz",29,40,2,53,2790,237203,"64de82c6c6704420c06094e7",1,NA,NA,140,3,0.452830188679245
50140,"pz",22,37,2,32,2494,239706,"64de82c6c6704420c06094e7",1,NA,NA,140,4,0.3125
51140,"pz",22,43,2,21,2109,241818,"64de82c6c6704420c06094e7",1,NA,NA,140,5,-0.0476190476190476
52140,"pz",29,40,2,40,1763,243586,"64de82c6c6704420c06094e7",1,NA,NA,140,6,0.275
53140,"pz",35,35,2,55,1262,244850,"64de82c6c6704420c06094e7",1,NA,NA,140,7,0.363636363636364
54140,"pz",27,45,2,58,2575,247426,"64de82c6c6704420c06094e7",1,NA,NA,140,8,0.53448275862069
55140,"pz",14,21,2,41,2879,250306,"64de82c6c6704420c06094e7",1,NA,NA,140,9,0.658536585365854
56140,"pz",21,21,2,52,1527,251834,"64de82c6c6704420c06094e7",1,NA,NA,140,10,0.596153846153846
5794,"pz",9,28,2,23,2853,254690,"64de82c6c6704420c06094e7",1,NA,NA,140,11,0.608695652173913
5894,"pz",13,40,2,20,2560,257251,"64de82c6c6704420c06094e7",1,NA,NA,140,12,0.35
5956,"pz",28,32,2,56,1661,258914,"64de82c6c6704420c06094e7",1,NA,NA,140,13,0.5
