"sub","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY","trial","y","S","J","JV"
3,"pz",31,29,2,36,2562,922519,"64e50c10068e51e8562a66d7",2,NA,NA,7,0.138888888888889,2,4,8
3,"pz",45,20,2,52,4298,926823,"64e50c10068e51e8562a66d7",2,NA,NA,8,0.134615384615385,2,4,8
3,"pz",33,39,2,38,3539,930365,"64e50c10068e51e8562a66d7",2,NA,NA,9,0.131578947368421,2,4,8
3,"pz",21,42,2,24,4531,934903,"64e50c10068e51e8562a66d7",2,NA,NA,10,0.125,2,4,8
3,"pz",24,46,2,31,5916,940821,"64e50c10068e51e8562a66d7",2,NA,NA,11,0.225806451612903,2,4,8
3,"pz",32,37,2,36,5456,946291,"64e50c10068e51e8562a66d7",2,NA,NA,12,0.111111111111111,2,4,8
3,"pz",18,45,2,21,4625,950919,"64e50c10068e51e8562a66d7",2,NA,NA,13,0.142857142857143,2,4,8
3,"pz",17,52,2,20,4781,955703,"64e50c10068e51e8562a66d7",2,NA,NA,14,0.15,2,4,8
3,"pz",45,56,2,54,5871,961577,"64e50c10068e51e8562a66d7",2,NA,NA,15,0.166666666666667,2,4,8
3,"eb",59,42,2,49,6245,994837,"64e50c10068e51e8562a66d7",2,0,0,1,0.204081632653061,2,2,4
3,"eb",38,29,2,28,5625,1000468,"64e50c10068e51e8562a66d7",2,0,0,2,0.357142857142857,2,2,4
3,"eb",51,37,2,42,5133,1005605,"64e50c10068e51e8562a66d7",2,0,0,3,0.214285714285714,2,2,4
3,"eb",50,31,2,42,5931,1011555,"64e50c10068e51e8562a66d7",2,0,0,4,0.19047619047619,2,2,4
3,"eb",45,37,2,32,3733,1015306,"64e50c10068e51e8562a66d7",2,0,0,5,0.40625,2,2,4
3,"eb",51,43,2,43,6198,1021517,"64e50c10068e51e8562a66d7",2,0,0,6,0.186046511627907,2,2,4
3,"eb",56,44,2,46,3231,1024751,"64e50c10068e51e8562a66d7",2,0,0,7,0.217391304347826,2,2,4
3,"eb",56,46,2,48,6077,1030832,"64e50c10068e51e8562a66d7",2,0,0,8,0.166666666666667,2,2,4
3,"eb",51,54,2,42,3977,1034818,"64e50c10068e51e8562a66d7",2,0,0,9,0.214285714285714,2,2,4
3,"eb",41,52,2,32,4246,1039068,"64e50c10068e51e8562a66d7",2,0,0,10,0.28125,2,2,4
3,"eb",62,41,2,53,4380,1043454,"64e50c10068e51e8562a66d7",2,0,0,11,0.169811320754717,2,2,4
3,"eb",24,35,2,24,4442,1047900,"64e50c10068e51e8562a66d7",2,0,0,12,0,2,2,4
3,"eb",44,30,2,37,3930,1051833,"64e50c10068e51e8562a66d7",2,0,0,13,0.189189189189189,2,2,4
3,"eb",37,29,2,31,4905,1056741,"64e50c10068e51e8562a66d7",2,0,0,14,0.193548387096774,2,2,4
3,"eb",29,50,2,25,5547,1062301,"64e50c10068e51e8562a66d7",2,0,0,15,0.16,2,2,4
3,"zol",-0.32,-0.38,2,NA,6490,1096228,"64e50c10068e51e8562a66d7",2,21,-14,1,0.32,2,5,10
3,"zol",-1.4,0.1,2,NA,3738,1099976,"64e50c10068e51e8562a66d7",2,-28,-10,2,1.4,2,5,10
3,"zol",-1.53,0.13,2,NA,5083,1105083,"64e50c10068e51e8562a66d7",2,-23,25,3,1.53,2,5,10
3,"zol",-1.64,0.74,2,NA,5233,1110320,"64e50c10068e51e8562a66d7",2,22,28,4,1.64,2,5,10
3,"zol",-0.59,0.59,2,NA,5747,1116083,"64e50c10068e51e8562a66d7",2,-4,-7,5,0.59,2,5,10
3,"zol",-1.09,-0.51,2,NA,5995,1122083,"64e50c10068e51e8562a66d7",2,29,-11,6,1.09,2,5,10
3,"zol",-0.6,-0.2,2,NA,5065,1127201,"64e50c10068e51e8562a66d7",2,-12,20,7,0.6,2,5,10
3,"zol",-0.38,-0.62,2,NA,2841,1130108,"64e50c10068e51e8562a66d7",2,30,0,8,0.38,2,5,10
3,"zol",-0.99,0.19,2,NA,3243,1133365,"64e50c10068e51e8562a66d7",2,3,-5,9,0.99,2,5,10
3,"zol",-0.91,-0.49,2,NA,5487,1138882,"64e50c10068e51e8562a66d7",2,12,24,10,0.91,2,5,10
3,"zol",-1.26,0.56,2,NA,4884,1143771,"64e50c10068e51e8562a66d7",2,27,7,11,1.26,2,5,10
3,"zol",-0.73,0.73,2,NA,5167,1148965,"64e50c10068e51e8562a66d7",2,-12,-6,12,0.73,2,5,10
3,"zol",-1.27,0.07,2,NA,4945,1153915,"64e50c10068e51e8562a66d7",2,3,-22,13,1.27,2,5,10
3,"zol",-1.16,-0.74,2,NA,4747,1158665,"64e50c10068e51e8562a66d7",2,12,-25,14,1.16,2,5,10
3,"zol",-1.12,0.42,2,NA,3912,1162581,"64e50c10068e51e8562a66d7",2,15,-23,15,1.12,2,5,10
3,"br",-15,-9,1,287,3886,1182316,"64e50c10068e51e8562a66d7",2,-20,-19,1,0.0522648083623693,2,1,1
3,"br",-8,15,1,235,4445,1186778,"64e50c10068e51e8562a66d7",2,18,-22,2,0.0340425531914894,2,1,1
3,"br",-15,27,1,299,7262,1194045,"64e50c10068e51e8562a66d7",2,-18,23,3,0.0501672240802676,2,1,1
3,"br",-16,30,1,229,6880,1200927,"64e50c10068e51e8562a66d7",2,-24,-1,4,0.0698689956331878,2,1,1
3,"br",-15,30,1,296,6328,1207260,"64e50c10068e51e8562a66d7",2,-3,-28,5,0.0506756756756757,2,1,1
3,"br",-15,10,1,268,3504,1210772,"64e50c10068e51e8562a66d7",2,-13,-6,6,0.0559701492537313,2,1,1
3,"br",-15,9,1,215,4477,1215260,"64e50c10068e51e8562a66d7",2,8,5,7,0.0697674418604651,2,1,1
3,"br",-22,-12,1,226,3994,1219257,"64e50c10068e51e8562a66d7",2,-27,-18,8,0.0973451327433628,2,1,1
3,"br",-15,30,1,214,6611,1225892,"64e50c10068e51e8562a66d7",2,-18,-5,9,0.0700934579439252,2,1,1
3,"br",-15,25,1,290,6443,1232344,"64e50c10068e51e8562a66d7",2,10,-30,10,0.0517241379310345,2,1,1
3,"br",-18,20,1,273,8000,1240359,"64e50c10068e51e8562a66d7",2,1,-21,11,0.0659340659340659,2,1,1
3,"br",-16,8,1,263,4399,1244831,"64e50c10068e51e8562a66d7",2,-29,-8,13,0.0608365019011407,2,1,1
3,"br",-14,10,1,273,4770,1249616,"64e50c10068e51e8562a66d7",2,7,17,14,0.0512820512820513,2,1,1
3,"br",-17,-11,1,227,4887,1254515,"64e50c10068e51e8562a66d7",2,18,-20,15,0.0748898678414097,2,1,1
4,"pz",21,45,2,33,8000,356241,"64de66644aa88cd792d1eef0",1,NA,NA,1,0.363636363636364,3,4,8
4,"pz",19,44,2,29,8000,364243,"64de66644aa88cd792d1eef0",1,NA,NA,2,0.344827586206897,3,4,8
4,"pz",22,24,2,35,8000,372246,"64de66644aa88cd792d1eef0",1,NA,NA,3,0.371428571428571,3,4,8
4,"pz",24,32,2,45,4695,376949,"64de66644aa88cd792d1eef0",1,NA,NA,4,0.466666666666667,3,4,8
4,"pz",24,36,2,54,8000,384953,"64de66644aa88cd792d1eef0",1,NA,NA,5,0.555555555555556,3,4,8
4,"pz",22,33,2,30,8000,392967,"64de66644aa88cd792d1eef0",1,NA,NA,6,0.266666666666667,3,4,8
4,"pz",27,43,2,59,8000,400981,"64de66644aa88cd792d1eef0",1,NA,NA,7,0.542372881355932,3,4,8
4,"pz",27,44,2,58,8000,408994,"64de66644aa88cd792d1eef0",1,NA,NA,8,0.53448275862069,3,4,8
4,"pz",24,53,2,50,8000,416999,"64de66644aa88cd792d1eef0",1,NA,NA,9,0.52,3,4,8
4,"pz",32,56,2,54,8000,425001,"64de66644aa88cd792d1eef0",1,NA,NA,10,0.407407407407407,3,4,8
4,"pz",29,24,2,46,8000,433003,"64de66644aa88cd792d1eef0",1,NA,NA,11,0.369565217391304,3,4,8
4,"pz",25,35,2,37,8000,441005,"64de66644aa88cd792d1eef0",1,NA,NA,12,0.324324324324324,3,4,8
4,"pz",26,51,2,41,8000,449008,"64de66644aa88cd792d1eef0",1,NA,NA,13,0.365853658536585,3,4,8
4,"pz",26,55,2,56,8000,457011,"64de66644aa88cd792d1eef0",1,NA,NA,14,0.535714285714286,3,4,8
4,"pz",14,33,2,24,8000,465014,"64de66644aa88cd792d1eef0",1,NA,NA,15,0.416666666666667,3,4,8
4,"eb",39,51,2,34,8000,544935,"64de66644aa88cd792d1eef0",1,0,0,1,0.147058823529412,3,2,4
4,"eb",37,36,2,34,8000,552939,"64de66644aa88cd792d1eef0",1,0,0,2,0.0882352941176471,3,2,4
4,"eb",45,33,2,46,8000,560943,"64de66644aa88cd792d1eef0",1,0,0,3,-0.0217391304347826,3,2,4
4,"eb",27,36,2,24,8000,568946,"64de66644aa88cd792d1eef0",1,0,0,4,0.125,3,2,4
4,"eb",33,28,2,33,8000,576954,"64de66644aa88cd792d1eef0",1,0,0,5,0,3,2,4
4,"eb",31,24,2,29,8000,584958,"64de66644aa88cd792d1eef0",1,0,0,6,0.0689655172413793,3,2,4
4,"eb",27,50,2,27,8000,592978,"64de66644aa88cd792d1eef0",1,0,0,7,0,3,2,4
4,"eb",40,25,2,39,8000,600980,"64de66644aa88cd792d1eef0",1,0,0,8,0.0256410256410256,3,2,4
4,"eb",37,29,2,34,8000,608983,"64de66644aa88cd792d1eef0",1,0,0,9,0.0882352941176471,3,2,4
4,"eb",41,34,2,39,8000,616987,"64de66644aa88cd792d1eef0",1,0,0,10,0.0512820512820513,3,2,4
4,"eb",54,32,2,52,8000,624989,"64de66644aa88cd792d1eef0",1,0,0,11,0.0384615384615385,3,2,4
4,"eb",28,53,2,29,8000,632991,"64de66644aa88cd792d1eef0",1,0,0,12,-0.0344827586206897,3,2,4
4,"eb",28,26,2,29,8000,640996,"64de66644aa88cd792d1eef0",1,0,0,13,-0.0344827586206897,3,2,4
4,"eb",53,29,2,52,8000,648999,"64de66644aa88cd792d1eef0",1,0,0,14,0.0192307692307692,3,2,4
4,"eb",58,26,2,54,8000,657002,"64de66644aa88cd792d1eef0",1,0,0,15,0.0740740740740741,3,2,4
4,"pog",330,298,2,346,8000,723307,"64de66644aa88cd792d1eef0",1,0,0,1,16,3,3,6
4,"pog",310,284,2,324,8000,731309,"64de66644aa88cd792d1eef0",1,0,0,2,14,3,3,6
4,"pog",353,359,2,364,8000,739311,"64de66644aa88cd792d1eef0",1,0,0,3,11,3,3,6
4,"pog",292,336,2,311,8000,747313,"64de66644aa88cd792d1eef0",1,0,0,4,19,3,3,6
4,"pog",287,319,2,300,8000,755319,"64de66644aa88cd792d1eef0",1,0,0,5,13,3,3,6
4,"pog",284,290,2,301,8000,763321,"64de66644aa88cd792d1eef0",1,0,0,6,17,3,3,6
4,"pog",306,344,2,316,8000,771324,"64de66644aa88cd792d1eef0",1,0,0,7,10,3,3,6
4,"pog",304,282,2,318,8000,779327,"64de66644aa88cd792d1eef0",1,0,0,8,14,3,3,6
4,"pog",316,368,2,329,8000,787329,"64de66644aa88cd792d1eef0",1,0,0,9,13,3,3,6
4,"pog",358,306,2,371,8000,795332,"64de66644aa88cd792d1eef0",1,0,0,10,13,3,3,6
4,"pog",362,332,2,379,8000,803339,"64de66644aa88cd792d1eef0",1,0,0,11,17,3,3,6
4,"pog",336,286,2,344,8000,811343,"64de66644aa88cd792d1eef0",1,0,0,12,8,3,3,6
4,"pog",288,312,2,303,8000,819348,"64de66644aa88cd792d1eef0",1,0,0,13,15,3,3,6
4,"pog",310,308,2,326,8000,827351,"64de66644aa88cd792d1eef0",1,0,0,14,16,3,3,6
4,"pog",345,393,2,358,8000,835353,"64de66644aa88cd792d1eef0",1,0,0,15,13,3,3,6
4,"zol",-1.51,0.41,2,NA,8000,888357,"64de66644aa88cd792d1eef0",1,-22,23,1,1.51,3,5,10
4,"zol",-0.8,-0.4,2,NA,8000,896368,"64de66644aa88cd792d1eef0",1,12,-22,2,0.8,3,5,10
4,"zol",-0.89,-0.21,2,NA,8000,904372,"64de66644aa88cd792d1eef0",1,-3,22,3,0.89,3,5,10
4,"zol",-1.55,0.15,2,NA,8000,912379,"64de66644aa88cd792d1eef0",1,-1,-27,4,1.55,3,5,10
4,"zol",-1.41,0.31,2,NA,5216,917601,"64de66644aa88cd792d1eef0",1,5,-14,5,1.41,3,5,10
4,"zol",-1.32,0.02,2,NA,4596,922205,"64de66644aa88cd792d1eef0",1,8,-21,6,1.32,3,5,10
4,"zol",-0.68,-0.22,2,NA,3900,926116,"64de66644aa88cd792d1eef0",1,-8,0,7,0.68,3,5,10
4,"zol",-1.62,0.12,2,NA,2511,928630,"64de66644aa88cd792d1eef0",1,26,16,8,1.62,3,5,10
4,"zol",-1.5,-0.3,2,NA,3038,931678,"64de66644aa88cd792d1eef0",1,-7,6,9,1.5,3,5,10
4,"zol",-1.5,-0.1,2,NA,2654,934335,"64de66644aa88cd792d1eef0",1,15,-19,10,1.5,3,5,10
4,"zol",-1.71,0.21,2,NA,2789,937129,"64de66644aa88cd792d1eef0",1,-26,-1,11,1.71,3,5,10
4,"zol",-1.31,0.11,2,NA,3213,940344,"64de66644aa88cd792d1eef0",1,-4,-22,12,1.31,3,5,10
4,"zol",-1.71,0.11,2,NA,3190,943540,"64de66644aa88cd792d1eef0",1,24,11,13,1.71,3,5,10
4,"zol",-0.87,0.57,2,NA,8000,951549,"64de66644aa88cd792d1eef0",1,22,-27,14,0.87,3,5,10
4,"zol",-0.97,0.37,2,NA,8000,959555,"64de66644aa88cd792d1eef0",1,8,5,15,0.97,3,5,10
4,"br",18,-24,2,239,4278,997794,"64de66644aa88cd792d1eef0",1,-5,20,1,0.0753138075313808,3,1,2
4,"br",15,6,2,202,3155,1000960,"64de66644aa88cd792d1eef0",1,-4,-30,2,0.0742574257425743,3,1,2
4,"br",17,16,2,286,3940,1004921,"64de66644aa88cd792d1eef0",1,-24,24,3,0.0594405594405594,3,1,2
4,"br",12,-9,2,234,3743,1008671,"64de66644aa88cd792d1eef0",1,11,-12,4,0.0512820512820513,3,1,2
4,"br",16,-23,2,213,8000,1016675,"64de66644aa88cd792d1eef0",1,-18,-5,5,0.0751173708920188,3,1,2
4,"br",16,-15,2,239,5487,1022166,"64de66644aa88cd792d1eef0",1,17,24,6,0.0669456066945607,3,1,2
4,"br",18,25,2,291,4669,1026836,"64de66644aa88cd792d1eef0",1,-24,10,7,0.0618556701030928,3,1,2
4,"br",19,4,2,294,3115,1029953,"64de66644aa88cd792d1eef0",1,24,-7,8,0.0646258503401361,3,1,2
4,"br",15,-24,2,273,3239,1033212,"64de66644aa88cd792d1eef0",1,22,18,9,0.0549450549450549,3,1,2
4,"br",17,-13,2,209,4566,1037782,"64de66644aa88cd792d1eef0",1,-23,-11,10,0.0813397129186603,3,1,2
4,"br",20,-30,2,259,5860,1043644,"64de66644aa88cd792d1eef0",1,-17,24,11,0.0772200772200772,3,1,2
4,"br",17,-23,2,235,3046,1046695,"64de66644aa88cd792d1eef0",1,-27,-14,12,0.0723404255319149,3,1,2
4,"br",16,-18,2,257,5751,1052453,"64de66644aa88cd792d1eef0",1,0,-22,13,0.0622568093385214,3,1,2
4,"br",17,23,2,261,3048,1055504,"64de66644aa88cd792d1eef0",1,25,16,14,0.0651340996168582,3,1,2
4,"br",19,22,2,214,1826,1057332,"64de66644aa88cd792d1eef0",1,8,-1,15,0.088785046728972,3,1,2
4,"eb",42,50,1,45,6702,1098517,"64de66644aa88cd792d1eef0",2,0,0,1,0.0666666666666667,3,2,3
4,"eb",24,25,1,25,5834,1104356,"64de66644aa88cd792d1eef0",2,0,0,2,0.04,3,2,3
4,"eb",46,40,1,50,4637,1108995,"64de66644aa88cd792d1eef0",2,0,0,3,0.08,3,2,3
4,"eb",25,37,1,25,5040,1114036,"64de66644aa88cd792d1eef0",2,0,0,4,0,3,2,3
4,"eb",44,28,1,52,4322,1118361,"64de66644aa88cd792d1eef0",2,0,0,5,0.153846153846154,3,2,3
4,"eb",24,51,1,24,4381,1122749,"64de66644aa88cd792d1eef0",2,0,0,6,0,3,2,3
4,"eb",35,45,1,41,4047,1126799,"64de66644aa88cd792d1eef0",2,0,0,7,0.146341463414634,3,2,3
4,"eb",24,54,1,24,4098,1130900,"64de66644aa88cd792d1eef0",2,0,0,8,0,3,2,3
4,"eb",45,35,1,46,3785,1134689,"64de66644aa88cd792d1eef0",2,0,0,9,0.0217391304347826,3,2,3
4,"eb",26,42,1,28,2910,1137602,"64de66644aa88cd792d1eef0",2,0,0,10,0.0714285714285714,3,2,3
4,"eb",26,39,1,28,2890,1140494,"64de66644aa88cd792d1eef0",2,0,0,11,0.0714285714285714,3,2,3
4,"eb",42,54,1,48,3798,1144296,"64de66644aa88cd792d1eef0",2,0,0,12,0.125,3,2,3
4,"eb",25,39,1,24,4761,1149061,"64de66644aa88cd792d1eef0",2,0,0,13,-0.0416666666666667,3,2,3
4,"eb",37,43,1,37,6437,1155500,"64de66644aa88cd792d1eef0",2,0,0,14,0,3,2,3
4,"eb",33,32,1,33,3174,1158681,"64de66644aa88cd792d1eef0",2,0,0,15,0,3,2,3
4,"pog",137,215,1,132,8000,1208633,"64de66644aa88cd792d1eef0",2,0,0,1,5,3,3,5
4,"pog",143,141,1,137,5435,1214073,"64de66644aa88cd792d1eef0",2,0,0,2,6,3,3,5
4,"pog",133,105,1,124,8000,1222074,"64de66644aa88cd792d1eef0",2,0,0,3,9,3,3,5
4,"pog",146,118,1,141,8000,1230076,"64de66644aa88cd792d1eef0",2,0,0,4,5,3,3,5
4,"pog",128,126,1,124,8000,1238079,"64de66644aa88cd792d1eef0",2,0,0,5,4,3,3,5
4,"pog",140,142,1,137,6235,1244317,"64de66644aa88cd792d1eef0",2,0,0,6,3,3,3,5
4,"pog",175,103,1,171,8000,1252318,"64de66644aa88cd792d1eef0",2,0,0,7,4,3,3,5
4,"pog",165,199,1,158,5774,1258094,"64de66644aa88cd792d1eef0",2,0,0,8,7,3,3,5
4,"pog",190,162,1,185,6805,1264904,"64de66644aa88cd792d1eef0",2,0,0,9,5,3,3,5
4,"pog",202,176,1,192,7114,1272027,"64de66644aa88cd792d1eef0",2,0,0,10,10,3,3,5
4,"pog",191,215,1,182,7286,1279315,"64de66644aa88cd792d1eef0",2,0,0,11,9,3,3,5
4,"pog",161,217,1,155,8000,1287318,"64de66644aa88cd792d1eef0",2,0,0,12,6,3,3,5
4,"pog",145,103,1,138,8000,1295321,"64de66644aa88cd792d1eef0",2,0,0,13,7,3,3,5
4,"pog",177,175,1,169,6430,1301752,"64de66644aa88cd792d1eef0",2,0,0,14,8,3,3,5
4,"pog",174,156,1,171,8000,1309755,"64de66644aa88cd792d1eef0",2,0,0,15,3,3,3,5
4,"pz",106,47,1,54,8000,1352247,"64de66644aa88cd792d1eef0",2,NA,NA,1,0.962962962962963,3,4,7
4,"pz",114,51,1,57,5381,1357630,"64de66644aa88cd792d1eef0",2,NA,NA,2,1,3,4,7
4,"pz",33,41,1,21,8000,1365631,"64de66644aa88cd792d1eef0",2,NA,NA,3,0.571428571428571,3,4,7
4,"pz",87,24,1,49,7806,1373439,"64de66644aa88cd792d1eef0",2,NA,NA,4,0.775510204081633,3,4,7
4,"pz",84,32,1,43,8000,1381443,"64de66644aa88cd792d1eef0",2,NA,NA,5,0.953488372093023,3,4,7
4,"pz",80,38,1,58,8000,1389447,"64de66644aa88cd792d1eef0",2,NA,NA,6,0.379310344827586,3,4,7
4,"pz",66,40,1,31,8000,1397450,"64de66644aa88cd792d1eef0",2,NA,NA,7,1.12903225806452,3,4,7
4,"pz",41,58,1,22,4189,1401641,"64de66644aa88cd792d1eef0",2,NA,NA,8,0.863636363636364,3,4,7
4,"pz",50,54,1,30,4691,1406335,"64de66644aa88cd792d1eef0",2,NA,NA,9,0.666666666666667,3,4,7
4,"pz",78,57,1,49,4124,1410464,"64de66644aa88cd792d1eef0",2,NA,NA,10,0.591836734693878,3,4,7
4,"pz",83,35,1,56,5970,1416436,"64de66644aa88cd792d1eef0",2,NA,NA,11,0.482142857142857,3,4,7
4,"pz",67,41,1,37,2576,1419015,"64de66644aa88cd792d1eef0",2,NA,NA,12,0.810810810810811,3,4,7
4,"pz",67,44,1,44,2223,1421241,"64de66644aa88cd792d1eef0",2,NA,NA,13,0.522727272727273,3,4,7
4,"pz",52,56,1,28,2603,1423846,"64de66644aa88cd792d1eef0",2,NA,NA,14,0.857142857142857,3,4,7
4,"pz",74,51,1,51,5673,1429521,"64de66644aa88cd792d1eef0",2,NA,NA,15,0.450980392156863,3,4,7
4,"zol",0.8,-0.2,1,NA,8000,1467005,"64de66644aa88cd792d1eef0",2,2,-2,1,0.8,3,5,9
4,"zol",2.35,-0.25,1,NA,8000,1475011,"64de66644aa88cd792d1eef0",2,-10,28,2,2.35,3,5,9
4,"zol",1.28,-0.38,1,NA,8000,1483014,"64de66644aa88cd792d1eef0",2,-23,6,3,1.28,3,5,9
4,"zol",1.69,-0.19,1,NA,5800,1488817,"64de66644aa88cd792d1eef0",2,-25,-4,4,1.69,3,5,9
4,"zol",0.64,0.56,1,NA,4861,1493688,"64de66644aa88cd792d1eef0",2,18,-15,5,0.64,3,5,9
4,"zol",1.3,0.4,1,NA,2238,1495931,"64de66644aa88cd792d1eef0",2,-15,22,6,1.3,3,5,9
4,"zol",1.23,0.27,1,NA,3513,1499451,"64de66644aa88cd792d1eef0",2,-25,6,7,1.23,3,5,9
4,"zol",1.62,-0.22,1,NA,3413,1502874,"64de66644aa88cd792d1eef0",2,15,-27,8,1.62,3,5,9
4,"zol",1.34,0.46,1,NA,3066,1505943,"64de66644aa88cd792d1eef0",2,-23,22,9,1.34,3,5,9
4,"zol",1.61,-0.41,1,NA,4621,1510567,"64de66644aa88cd792d1eef0",2,-5,-19,10,1.61,3,5,9
4,"zol",1.65,-0.65,1,NA,2350,1512923,"64de66644aa88cd792d1eef0",2,25,-29,11,1.65,3,5,9
4,"zol",1.07,-0.27,1,NA,4265,1517191,"64de66644aa88cd792d1eef0",2,23,21,12,1.07,3,5,9
4,"zol",0.92,0.28,1,NA,2538,1519732,"64de66644aa88cd792d1eef0",2,26,19,13,0.92,3,5,9
4,"zol",1.14,0.36,1,NA,2248,1521984,"64de66644aa88cd792d1eef0",2,-22,-10,14,1.14,3,5,9
4,"zol",1.59,-0.49,1,NA,3142,1525147,"64de66644aa88cd792d1eef0",2,12,12,15,1.59,3,5,9
4,"br",-15,5,1,296,8000,1544234,"64de66644aa88cd792d1eef0",2,-22,27,1,0.0506756756756757,3,1,1
4,"br",-18,-2,1,238,4196,1548433,"64de66644aa88cd792d1eef0",2,16,-23,2,0.0756302521008403,3,1,1
4,"br",-16,-5,1,214,3407,1551845,"64de66644aa88cd792d1eef0",2,-24,-2,3,0.0747663551401869,3,1,1
4,"br",-11,-17,1,213,4899,1556749,"64de66644aa88cd792d1eef0",2,17,22,4,0.0516431924882629,3,1,1
4,"br",-13,3,1,215,4369,1561208,"64de66644aa88cd792d1eef0",2,19,13,6,0.0604651162790698,3,1,1
4,"br",-11,-3,1,250,3701,1564919,"64de66644aa88cd792d1eef0",2,-12,16,7,0.044,3,1,1
4,"br",-15,14,1,295,2790,1567714,"64de66644aa88cd792d1eef0",2,17,-7,8,0.0508474576271186,3,1,1
4,"br",-19,7,1,247,4266,1571986,"64de66644aa88cd792d1eef0",2,8,-3,9,0.0769230769230769,3,1,1
4,"br",-16,21,1,283,3427,1575420,"64de66644aa88cd792d1eef0",2,-26,21,10,0.0565371024734982,3,1,1
4,"br",-12,-6,1,298,2166,1577590,"64de66644aa88cd792d1eef0",2,7,23,11,0.0402684563758389,3,1,1
4,"br",-21,27,1,213,3819,1581418,"64de66644aa88cd792d1eef0",2,14,28,12,0.0985915492957746,3,1,1
4,"br",-16,28,1,256,4385,1585809,"64de66644aa88cd792d1eef0",2,17,29,13,0.0625,3,1,1
4,"br",-21,-28,1,291,4248,1590061,"64de66644aa88cd792d1eef0",2,-3,-4,14,0.0721649484536082,3,1,1
4,"br",-15,8,1,295,4167,1594230,"64de66644aa88cd792d1eef0",2,-3,15,15,0.0508474576271186,3,1,1
5,"eb",39,28,2,30,8000,246812,"64de65bd32272b68914dd1d5",1,0,0,1,0.3,4,2,4
5,"eb",46,26,2,39,5994,252807,"64de65bd32272b68914dd1d5",1,0,0,2,0.17948717948718,4,2,4
5,"eb",42,53,2,32,5630,258439,"64de65bd32272b68914dd1d5",1,0,0,3,0.3125,4,2,4
5,"eb",42,32,2,32,6671,265111,"64de65bd32272b68914dd1d5",1,0,0,4,0.3125,4,2,4
5,"eb",40,50,2,31,6751,271863,"64de65bd32272b68914dd1d5",1,0,0,5,0.290322580645161,4,2,4
5,"eb",29,25,2,24,6295,278159,"64de65bd32272b68914dd1d5",1,0,0,6,0.208333333333333,4,2,4
5,"eb",62,50,2,50,8000,286161,"64de65bd32272b68914dd1d5",1,0,0,7,0.24,4,2,4
5,"eb",46,44,2,36,4980,291143,"64de65bd32272b68914dd1d5",1,0,0,8,0.277777777777778,4,2,4
5,"eb",39,51,2,30,7871,299014,"64de65bd32272b68914dd1d5",1,0,0,9,0.3,4,2,4
5,"eb",47,33,2,39,6894,305910,"64de65bd32272b68914dd1d5",1,0,0,10,0.205128205128205,4,2,4
5,"eb",32,24,2,24,6519,312430,"64de65bd32272b68914dd1d5",1,0,0,11,0.333333333333333,4,2,4
5,"eb",54,47,2,45,6791,319222,"64de65bd32272b68914dd1d5",1,0,0,12,0.2,4,2,4
5,"eb",45,38,2,37,5407,324630,"64de65bd32272b68914dd1d5",1,0,0,13,0.216216216216216,4,2,4
5,"eb",45,45,2,37,1727,326358,"64de65bd32272b68914dd1d5",1,0,0,14,0.216216216216216,4,2,4
5,"eb",32,48,2,26,7975,334334,"64de65bd32272b68914dd1d5",1,0,0,15,0.230769230769231,4,2,4
5,"br",-14,17,1,246,5977,375185,"64de65bd32272b68914dd1d5",1,16,-29,1,0.056910569105691,4,1,1
5,"br",-15,23,1,202,7527,382712,"64de65bd32272b68914dd1d5",1,0,-24,2,0.0742574257425743,4,1,1
5,"br",-16,11,1,247,5869,388583,"64de65bd32272b68914dd1d5",1,11,-6,3,0.0647773279352227,4,1,1
5,"br",-20,-17,1,271,2750,391335,"64de65bd32272b68914dd1d5",1,17,15,4,0.0738007380073801,4,1,1
5,"br",-23,-26,1,296,1811,393151,"64de65bd32272b68914dd1d5",1,20,24,5,0.0777027027027027,4,1,1
5,"br",-17,-7,1,250,3519,396672,"64de65bd32272b68914dd1d5",1,24,-18,6,0.068,4,1,1
5,"br",-15,0,1,220,5069,401743,"64de65bd32272b68914dd1d5",1,-27,-13,7,0.0681818181818182,4,1,1
5,"br",-13,19,1,242,6446,408190,"64de65bd32272b68914dd1d5",1,13,-26,8,0.0537190082644628,4,1,1
5,"br",-22,-1,1,299,3735,411926,"64de65bd32272b68914dd1d5",1,4,-28,9,0.0735785953177258,4,1,1
5,"br",-13,28,1,286,6679,418606,"64de65bd32272b68914dd1d5",1,-3,-13,10,0.0454545454545455,4,1,1
5,"br",-17,-2,1,286,5883,424496,"64de65bd32272b68914dd1d5",1,7,-12,11,0.0594405594405594,4,1,1
5,"br",-20,-12,1,255,5541,430038,"64de65bd32272b68914dd1d5",1,12,-21,12,0.0784313725490196,4,1,1
5,"br",-15,1,1,289,3871,433910,"64de65bd32272b68914dd1d5",1,24,27,13,0.0519031141868512,4,1,1
5,"br",-20,5,1,232,5431,439343,"64de65bd32272b68914dd1d5",1,-30,13,14,0.0862068965517241,4,1,1
5,"br",-26,-25,1,202,1431,440775,"64de65bd32272b68914dd1d5",1,-29,29,15,0.128712871287129,4,1,1
5,"pz",29,38,2,36,6181,503381,"64de65bd32272b68914dd1d5",1,NA,NA,1,0.194444444444444,4,4,8
